row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_MeOH_t1_modified.mzXML Peak area,NEG_MeOH_t2_modified.mzXML Peak area,NEG_MeOH_t3_modified.mzXML Peak area,NEG_MAZ_21_t1_modified.mzXML Peak area,NEG_MAZ_21_t2_modified.mzXML Peak area,NEG_MAZ_21_t3_modified.mzXML Peak area,NEG_MAZ_19_t1_modified.mzXML Peak area,NEG_MAZ_19_t2_modified.mzXML Peak area,NEG_MAZ_19_t3_modified.mzXML Peak area,NEG_MAZ_18_t1_modified.mzXML Peak area,NEG_MAZ_18_t2_modified.mzXML Peak area,NEG_MAZ_18_t3_modified.mzXML Peak area,NEG_MAZ_17_t1_modified.mzXML Peak area,NEG_MAZ_17_t2_modified.mzXML Peak area,NEG_MAZ_17_t3_modified.mzXML Peak area,NEG_MAZ_16_t1_modified.mzXML Peak area,NEG_MAZ_16_t2_modified.mzXML Peak area,NEG_MAZ_16_t3_modified.mzXML Peak area,
558,667.1880081540479,6.7524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3239.8416,2271.994,3000.7417,0,0,0,
559,735.1750450873668,6.7524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,333.09546,223.498,281.49655,0,0,0,
560,413.10928990725824,6.758289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,268.4931,222.86488,254.90744,0,0,0,
561,703.1643852220932,6.758289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,280.86234,216.87196,260.46106,0,0,0,
562,269.10310049622285,6.7715077,,,,,,,,,,,0,0,0,0,0,0,376.07007,315.79636,317.75125,252.12238,268.87573,233.70175,0,0,0,415.93356,370.26834,346.09836,
563,311.1136386626062,6.771513,,,,,,,,,,,0,0,0,0,0,0,441.26044,441.63644,400.05362,337.9938,324.01144,373.3834,0,0,0,512.8012,419.24228,436.04688,
564,437.2395637075044,6.787561,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,335.09113,301.76163,398.13022,0,0,0,
565,395.1346439536078,6.7926393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1862.1052,1590.0769,1917.4006,795.5151,654.6103,672.20465,
566,410.18495743914735,6.821322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.50763,422.72958,384.9769,
567,509.16599816978834,6.833172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.355,949.1027,994.02655,
568,205.05067924713248,6.838325,,,,,,,,,,,0,0,0,0,0,0,0,0,0,179.87384,188.37999,204.25473,1375.2451,1068.171,1406.1063,0,0,0,
569,447.0933736602273,6.8416424,,,,,,,,,,,0,0,0,60574.24,60574.24,62914.09,44034.812,44522.004,46017.89,12788.612,11905.486,12114.115,10297.218,10784.015,12840.935,42655.94,43243.566,45232.32,
570,895.1936144468721,6.8418484,,,,,,,,,,,0,0,0,6260.1235,6260.1235,5430.409,3546.2795,2499.7507,1984.7383,0,0,0,0,0,0,3982.1292,2668.169,2391.695,
571,917.1755392389199,6.8438168,,,,,,,,,,,0,0,0,664.6508,664.6508,536.44196,411.73416,300.38727,239.76305,0,0,0,0,0,0,440.0111,275.65817,262.7466,
572,515.0805232193965,6.8440256,,,,,,,,,,,0,0,0,1553.1123,1553.1123,1584.4867,1239.3668,1368.6008,1314.1787,380.39157,321.82098,354.21002,377.55817,362.39307,486.9411,1154.3375,1186.347,1267.2991,
573,577.0507717383433,6.8456554,,,,,,,,,,,0,0,0,254.6722,254.6722,267.91736,0,0,0,0,0,0,0,0,0,0,0,0,
574,505.0518805031922,6.8468223,,,,,,,,,,,0,0,0,0,0,0,394.2323,370.49826,400.94717,0,0,0,0,0,0,0,0,0,
575,367.1037277695518,6.84685,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,454.6217,345.03598,456.01077,0,0,0,
576,583.0673777865951,6.8468833,,,,,,,,,,,0,0,0,0,0,0,277.18625,261.77008,299.45712,0,0,0,0,0,0,0,0,0,
577,628.2263426197545,6.8773894,,,,,,,,,,,0,0,0,0,0,0,0,0,0,235.90652,216.95154,220.20215,0,0,0,0,0,0,
578,485.0854093997411,6.905314,,,,,,,,,,,0,0,0,1076.8154,1076.8154,1310.1533,0,0,0,746.4102,686.1047,895.96246,1026.0297,1011.6666,1246.1769,720.0229,651.64185,636.401,
579,449.10873402960493,6.9060225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3528.3894,3487.475,4421.72,0,0,0,
580,517.0961243012773,6.907819,,,,,,,,,,,0,0,0,528.9824,528.9824,569.66064,0,0,0,444.4675,459.3113,522.74646,574.47534,539.4834,724.78687,0,0,0,
581,495.11435668780194,6.908296,,,,,,,,,,,0,0,0,1019.8608,1019.8608,1020.7912,0,0,0,775.0194,755.87305,841.43634,991.1682,1023.1874,1278.006,670.5517,601.932,609.8513,
582,463.2548698031367,6.953195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,587.7811,477.03067,1040.8148,0,0,0,
583,623.161195168591,6.9637637,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5573.833,4973.9375,5828.977,324.88873,290.14478,315.40466,
584,691.1488574305521,6.965011,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,667.1422,557.07166,642.6013,0,0,0,
585,755.2042696995854,6.965011,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,354.50693,244.69006,329.3817,0,0,0,
586,659.1381890838927,6.9710336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,309.97562,268.21024,288.8624,0,0,0,
587,565.156723632318,6.9785724,,,,,,,,,,,0,0,0,1311.8751,1311.8751,1300.5436,0,0,0,834.56616,859.94434,922.04004,0,0,0,0,0,0,
588,377.1817888725744,6.9824004,,,,,,,,,,,0,0,0,0,0,0,2619.051,2270.5625,2753.4883,0,0,0,0,0,0,0,0,0,
589,367.15297655470636,6.994272,,,,,,,,,,,0,0,0,0,0,0,328.9674,316.71115,333.65512,0,0,0,0,0,0,0,0,0,
590,221.06665672850514,7.015272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,234.29031,210.1182,241.7341,0,0,0,502.02798,472.29733,446.41953,
591,489.057209215735,7.024133,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,152.15848,145.3632,186.54999,0,0,0,
592,499.0856829323064,7.0320888,,,,,,,,,,,0,0,0,81.426186,81.426186,79.46694,0,0,0,0,0,0,592.93134,568.73254,737.24084,0,0,0,
593,431.0983084297196,7.0330257,,,,,,,,,,,0,0,0,0,0,0,123.5772,132.9273,134.09447,0,0,0,6257.106,5787.3813,7969.003,459.0157,472.23703,482.64673,
594,639.1567660952915,7.035994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,326.41336,320.6739,315.90082,0,0,0,
595,379.1034545601314,7.0642853,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,353.64313,268.2275,430.67786,875.6187,776.46875,919.7645,
596,615.1482231894624,7.098758,,,,,,,,,,,0,0,0,208.95404,208.95404,301.2362,0,0,0,0,0,0,0,0,0,258.25104,241.21564,212.00204,
597,387.2024492813014,7.100683,,,,,,,,,,,0,0,0,0,0,0,2780.4673,2764.7878,2682.4539,0,0,0,0,0,0,0,0,0,
598,423.1792182274202,7.100683,,,,,,,,,,,0,0,0,0,0,0,1069.1869,1103.6232,1039.6141,0,0,0,0,0,0,0,0,0,
599,433.2078783887084,7.100683,,,,,,,,,,,0,0,0,0,0,0,5220.0684,5245.0166,4967.746,0,0,0,0,0,0,0,0,0,
600,609.18254768016,7.101639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,150.29102,133.38959,128.56398,0,0,0,0,0,0,
601,439.1245625608877,7.101728,,,,,,,,,,,0,0,0,0,0,0,0,0,0,380.77826,378.3162,381.64313,0,0,0,0,0,0,
602,625.1770313973543,7.1035166,,,,,,,,,,,0,0,0,754.75635,754.75635,742.5413,0,0,0,0,0,0,1211.4083,896.0596,1134.4321,903.1052,788.9038,757.7539,
603,319.0823686369065,7.104339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.1835,329.43192,328.71945,
604,451.2178773459893,7.1243668,,,,,,,,,,,0,0,0,0,0,0,199.42987,183.90396,205.13974,0,0,0,0,0,0,0,0,0,
605,541.1023304492646,7.1344275,,,,,,,,,,,0,0,0,285.01572,285.01572,324.11124,0,0,0,0,0,0,0,0,0,0,0,0,
606,447.1299334896025,7.1365666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,44527.59,39881.656,47670.22,0,0,0,
607,515.1172416653186,7.1365666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3149.0066,3018.629,3325.3196,0,0,0,
608,895.2667998301912,7.1365666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2934.4883,1415.3756,1869.0126,0,0,0,
609,451.07792765084764,7.14592,,,,,,,,,,,0,0,0,240.68765,240.68765,300.70007,0,0,0,0,0,0,0,0,0,327.48853,275.55957,277.93835,
610,461.10662719280583,7.1528373,,,,,,,,,,,0,0,0,922.9972,922.9972,885.0197,0,0,0,529.9389,538.22406,523.31976,0,0,0,1104.3254,1074.2285,1094.0554,
611,393.11889967897287,7.1573005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13931.524,12901.108,13318.158,
612,623.140513743181,7.171772,,,,,,,,,,,0,0,0,0,0,0,381.9571,279.27258,300.1825,0,0,0,0,0,0,0,0,0,
613,479.155628189064,7.1753526,,,,,,,,,,,0,0,0,356.19687,356.19687,383.16916,0,0,0,0,0,0,0,0,0,2221.0688,2019.7048,2147.158,
614,483.10664077793814,7.177889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7270.7856,6722.6787,7097.1626,0,0,0,
615,493.135374032041,7.177889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,21749.564,18735.979,22843.07,0,0,0,
616,537.161365651101,7.177889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2305.6694,1911.7849,2165.278,0,0,0,
617,419.1347252666742,7.1869297,,,,,,,,,,,0,0,0,0,0,0,469.35703,427.95065,429.53656,387.64655,377.03424,379.2429,0,0,0,773.60175,702.7533,693.0729,
618,429.2127386685342,7.1926723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.03363,341.97925,428.08173,
619,409.11398301377784,7.2166715,,,,,,,,,,,0,0,0,322.41095,322.41095,394.74878,0,0,0,0,0,0,0,0,0,195.87097,208.27328,216.9668,
620,425.2029024021708,7.2201056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,355.67578,322.4288,330.3124,0,0,0,0,0,0,
621,667.1880728454453,7.222033,,,,,,,,,,,0,0,0,0,0,0,489.14374,411.74527,384.6177,0,0,0,2478.8716,1971.5211,2385.3113,0,0,0,
622,593.151182510357,7.250303,,,,,,,,,,,0,0,0,13560.411,13560.411,13947.117,924.87854,866.87933,830.28485,14135.04,13929.921,13585.439,6286.2812,6223.0283,7019.151,2510.6238,2155.7798,2154.6633,
623,729.1259528977002,7.2555943,,,,,,,,,,,0,0,0,0,0,0,0,0,0,476.93814,373.88904,364.98697,0,0,0,0,0,0,
624,661.1387001170962,7.257094,,,,,,,,,,,0,0,0,1865.4126,1865.4126,1702.7832,0,0,0,2025.6654,1861.8165,1775.5259,0,0,0,0,0,0,
625,651.1099381733171,7.2600694,,,,,,,,,,,0,0,0,353.56622,353.56622,449.85605,0,0,0,410.21777,407.1261,411.76312,0,0,0,0,0,0,
626,367.19784565105584,7.260267,,,,,,,,,,,0,0,0,0,0,0,204.92993,179.35881,199.63312,0,0,0,0,0,0,0,0,0,
627,479.2494830979386,7.2956004,,,,,,,,,,,0,0,0,0,0,0,551.2594,503.54562,489.80307,0,0,0,0,0,0,0,0,0,
628,427.1975615510976,7.2966385,,,,,,,,,,,0,0,0,2179.9985,2179.9985,2062.278,0,0,0,0,0,0,0,0,0,1024.7434,919.10443,919.8241,
629,319.0822524143438,7.2991276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9323,507.5765,511.22195,
630,471.18737416057917,7.3001275,,,,,,,,,,,0,0,0,253.93771,253.93771,262.23026,0,0,0,0,0,0,0,0,0,0,0,0,
631,459.22364075335116,7.3080115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1098.4185,841.8114,1261.6127,0,0,0,
632,435.12976995344707,7.332317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,427.41675,387.72665,547.63214,0,0,0,0,0,0,
633,523.083398776806,7.3433056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1297.8655,1259.7622,1299.497,0,0,0,
634,867.2349707290472,7.366883,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4518.4067,2121.9272,2922.3032,0,0,0,
635,631.1280918643107,7.373132,,,,,,,,,,,0,0,0,5584.401,5584.401,5875.5044,767.5425,726.6121,676.63367,6736.6597,6744.545,6931.422,0,0,0,2818.4417,2749.843,2737.6719,
636,599.1173477038601,7.3796997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,813.4839,824.0848,856.3194,0,0,0,0,0,0,
637,699.1149894430442,7.379728,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1021.73035,896.5552,895.80414,0,0,0,0,0,0,
638,701.2085152595463,7.3841996,,,,,,,,,,,0,0,0,0,0,0,5871.199,4854.1416,4853.634,0,0,0,0,0,0,0,0,0,
639,1127.2891944309595,7.3856053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1961.149,1250.5095,1043.8171,0,0,0,0,0,0,
640,563.1407354417624,7.386016,,,,,,,,,,,0,0,0,90702.55,90702.55,94286.984,5831.01,5549.401,5451.4624,93236.96,97534.63,101153.04,1013.4212,1074.4211,1197.6448,28135.578,27110.674,27427.736,
641,479.1194597479755,7.395289,,,,,,,,,,,0,0,0,0,0,0,526.1131,572.84247,582.61053,0,0,0,5357.1436,4316.305,5325.9927,1140.8304,1098.5369,1220.9917,
642,395.13460952557415,7.4066358,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1041.1736,875.31995,1019.61,605.8647,598.16003,580.3941,
643,433.11404465234835,7.407046,,,,,,,,,,,0,0,0,10859.363,10859.363,11680.947,0,0,0,3722.4817,4253.7,4595.443,68708.59,60276.8,73070.805,8007.683,8153.503,8713.298,
644,997.2618371623506,7.4074693,,,,,,,,,,,0,0,0,1458.0505,1458.0505,1243.5723,0,0,0,659.62494,529.0298,491.2659,0,0,0,0,0,0,
645,501.10139357832645,7.408323,,,,,,,,,,,0,0,0,710.4865,710.4865,746.14624,0,0,0,0,0,0,5924.7114,5700.867,6285.611,719.8173,693.71826,766.4228,
646,469.0907759286698,7.4107614,,,,,,,,,,,0,0,0,1872.4691,1872.4691,2474.05,775.3739,805.63696,929.9547,752.9342,879.21875,962.9546,8336.533,7476.6304,8339.908,1645.6373,1529.2186,1695.936,
647,496.109648657244,7.411117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.29431,400.08646,698.5941,
648,621.0995054052172,7.4161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1010.2407,934.03174,1021.9248,0,0,0,559.29065,496.47232,509.61536,
649,865.2190173365502,7.425661,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,344.57083,214.04335,320.8476,0,0,0,
650,379.10325227196904,7.458472,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.04742,371.66315,396.4632,
651,594.2187857601834,7.458472,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.17358,344.30774,346.67004,
652,591.127492115647,7.467022,,,,,,,,,,,0,0,0,0,0,0,604.2219,543.73914,659.1049,0,0,0,0,0,0,0,0,0,
653,577.1327896964636,7.472889,,,,,,,,,,,0,0,0,0,0,0,598.50543,642.2574,587.29706,0,0,0,0,0,0,0,0,0,
654,623.1387622496624,7.472889,,,,,,,,,,,0,0,0,0,0,0,1327.3635,1236.645,1261.4918,0,0,0,0,0,0,0,0,0,
655,555.1507026900282,7.475861,,,,,,,,,,,0,0,0,0,0,0,23993.994,22998.299,25340.242,0,0,0,526.527,406.34387,585.5552,0,0,0,
656,391.1030410746839,7.47615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.71692,437.22095,389.41403,
657,517.1711631097814,7.4847503,,,,,,,,,,,0,0,0,0,0,0,375.74475,351.11157,398.05048,0,0,0,0,0,0,0,0,0,
658,405.17732876974145,7.491928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,189.71167,224.01793,241.58267,0,0,0,0,0,0,
659,249.1343506269121,7.496411,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,601.60895,489.68317,644.346,0,0,0,
660,653.1508455465988,7.49655,,,,,,,,,,,0,0,0,0,0,0,822.95435,610.109,817.1316,0,0,0,0,0,0,0,0,0,
661,553.1353683609483,7.500075,,,,,,,,,,,0,0,0,1698.7668,1698.7668,1731.4362,0,0,0,0,0,0,0,0,0,1114.7961,1027.8354,1076.045,
662,291.1448896152593,7.502339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,609.2757,493.18988,665.0324,0,0,0,
663,285.007485116847,7.51215,,,,,,,,,,,0,0,0,470.56955,470.56955,493.8232,0,0,0,0,0,0,0,0,0,0,0,0,
664,499.08570078623546,7.53153,,,,,,,,,,,0,0,0,441.32928,441.32928,408.16785,0,0,0,831.4166,790.7909,795.04016,419.92108,412.41748,479.37772,0,0,0,
665,763.2450611388549,7.5378222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1523.4507,965.3912,1205.3718,0,0,0,
666,475.0884147340905,7.5434136,,,,,,,,,,,0,0,0,0,0,0,1805.2286,1542.8522,1702.1144,352.4324,338.58252,352.3716,4179.051,3571.4077,4337.4604,726.1244,675.6777,679.57074,
667,463.1612476651467,7.5438004,,,,,,,,,,,0,0,0,0,0,0,2665.279,2106.966,2771.1248,0,0,0,0,0,0,0,0,0,
668,947.2619008817547,7.5438004,,,,,,,,,,,0,0,0,0,0,0,963.3141,574.8868,540.2818,0,0,0,0,0,0,0,0,0,
669,461.23914958292835,7.546866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.91057,166.27455,154.45438,
670,431.09850769683607,7.548798,,,,,,,,,,,0,0,0,6090.5566,6090.5566,6298.5264,863.4131,863.7562,869.2309,11672.485,12013.562,11764.338,7003.2534,7005.718,7825.3076,1043.0349,1070.5483,1075.0566,
671,461.1454803845829,7.56745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2326.0613,1911.8197,2489.767,0,0,0,
672,563.1762874040601,7.570339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.18283,421.76147,396.90143,
673,551.1404853906172,7.5733833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1984.2377,1677.7552,2221.714,0,0,0,
674,451.2187536532354,7.5734057,,,,,,,,,,,0,0,0,0,0,0,333.25586,323.64905,305.86682,0,0,0,0,0,0,0,0,0,
675,609.1825147197113,7.577713,,,,,,,,,,,0,0,0,180.99309,180.99309,161.12544,0,0,0,163.12866,166.53423,158.94363,0,0,0,418.89465,370.84302,337.8327,
676,489.0569960729577,7.578514,,,,,,,,,,,0,0,0,138.54068,138.54068,179.40103,0,0,0,264.69528,283.2251,295.35587,0,0,0,0,0,0,
677,519.1505976188301,7.599583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.61185,229.22266,210.1554,
678,623.1622501662325,7.6149054,,,,,,,,,,,0,0,0,352.7055,352.7055,372.2142,0,0,0,235.43073,233.1743,193.35901,0,0,0,329.18536,291.42267,295.2307,
679,421.1146451301833,7.616017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,185.9918,180.84755,184.31293,0,0,0,0,0,0,
680,715.2240031688516,7.6207166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1566.5995,1086.3191,1316.2352,0,0,0,
681,433.20785935670347,7.632567,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,594.56165,516.9218,705.4489,0,0,0,
682,479.15565931210193,7.6348224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672.043,2488.209,2489.7998,
683,547.142284440361,7.6465664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.93799,110.49174,147.84288,
684,653.1512189393366,7.6504,,,,,,,,,,,0,0,0,0,0,0,806.81805,591.32367,790.47076,0,0,0,0,0,0,0,0,0,
685,165.05566310353132,7.6621385,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1169.2338,1105.9863,1476.9917,0,0,0,
686,425.1813515928315,7.6633167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,157.32758,139.55006,133.85468,0,0,0,0,0,0,
687,463.0882113021345,7.6649094,,,,,,,,,,,0,0,0,0,0,0,169.00221,151.25691,149.3126,0,0,0,1409.4254,1371.0626,1769.7064,2906.9436,2818.089,2905.761,
688,683.161989720477,7.6680336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,329.67786,309.50424,350.5731,0,0,0,
689,533.0942283154578,7.682634,,,,,,,,,,,0,0,0,58.165653,58.165653,91.47083,0,0,0,0,0,0,0,0,0,0,0,0,
690,767.1952668428281,7.7093835,,,,,,,,,,,0,0,0,0,0,0,260.15637,159.23332,214.7619,0,0,0,0,0,0,0,0,0,
691,731.2180623976892,7.7152944,,,,,,,,,,,0,0,0,0,0,0,2070.6108,1344.859,1690.5559,0,0,0,0,0,0,0,0,0,
692,623.1981142177141,7.7174835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0786,402.80246,371.26593,
693,957.3032754275822,7.747083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.56964,608.45154,558.2407,
694,661.1387514243655,7.7519193,,,,,,,,,,,0,0,0,747.2782,747.2782,666.837,392.9052,313.12897,320.05225,574.7716,562.40875,480.6807,0,0,0,758.6725,647.509,644.13654,
695,651.1105412928923,7.7520084,,,,,,,,,,,0,0,0,147.06816,147.06816,194.40237,0,0,0,140.54027,127.423744,135.50888,0,0,0,0,0,0,
696,813.2249710232226,7.7562594,,,,,,,,,,,0,0,0,1235.6074,1235.6074,1098.9991,1089.6605,706.0405,839.9058,0,0,0,0,0,0,3331.0623,2432.368,2342.065,
697,713.1720965698067,7.768556,,,,,,,,,,,0,0,0,0,0,0,1002.56696,806.8412,859.21045,0,0,0,0,0,0,0,0,0,
698,593.1514772037461,7.7800603,,,,,,,,,,,0,0,0,6080.6636,6080.6636,6139.0947,3412.4592,3016.6436,2483.5645,4508.471,4300.1387,4100.806,5594.05,5200.4277,6123.4653,5945.3403,5388.9507,5289.717,
699,517.1717307455982,7.7802444,,,,,,,,,,,0,0,0,0,0,0,252.41714,261.4647,219.42935,0,0,0,0,0,0,0,0,0,
700,463.2550370462334,7.7863503,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2287.3328,2128.162,2469.5903,0,0,0,
701,553.1350282306717,7.7920113,,,,,,,,,,,0,0,0,0,0,0,978.95386,778.99963,855.7366,0,0,0,0,0,0,0,0,0,
702,453.22613050481186,7.792322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,243.38107,202.3956,220.6292,0,0,0,
703,489.14063493852274,7.8041053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,154.94025,116.39109,155.22124,0,0,0,
704,606.1653436642796,7.8060665,,,,,,,,,,,0,0,0,516.71234,516.71234,533.48456,0,0,0,0,0,0,0,0,0,0,0,0,
705,429.08297247293507,7.809978,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1120.6594,1061.9312,1554.0599,0,0,0,
706,619.1339202175092,7.823467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.0499,451.7426,433.43027,
707,417.2129030116433,7.835045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,163.81201,204.61163,187.49675,0,0,0,0,0,0,
708,589.2502448706417,7.8409886,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1284.4211,1150.1913,1114.1075,0,0,0,0,0,0,
709,475.12469609502773,7.845367,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,455.42673,369.48932,446.19357,0,0,0,
710,493.17165878577686,7.8559947,,,,,,,,,,,0,0,0,627.57336,627.57336,617.5916,0,0,0,0,0,0,0,0,0,1044.3264,907.5532,928.50775,
711,791.2166838715971,7.881509,,,,,,,,,,,0,0,0,423.87933,423.87933,402.58066,529.5238,416.89685,420.23172,0,0,0,0,0,0,1596.863,1185.6877,1179.2916,
712,805.2112999667169,7.8828053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.33588,303.1805,305.78998,
713,769.2349965045972,7.8839083,,,,,,,,,,,0,0,0,3387.1062,3387.1062,3255.5957,3725.548,2642.966,2871.6816,577.3659,492.0355,463.7828,2124.1587,1365.7767,1784.1543,11844.423,9348.273,9106.705,
714,431.22886468777193,7.888178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2407.1355,2374.2031,2342.3555,0,0,0,0,0,0,
715,597.1826480195234,7.894453,,,,,,,,,,,0,0,0,504.70566,504.70566,557.87964,0,0,0,646.05524,627.6259,544.235,0,0,0,410.03598,369.64316,383.97253,
716,231.06634325528134,7.8976727,,,,,,,,,,,0,0,0,0,0,0,361.11847,286.11353,327.33804,0,0,0,527.44385,460.04126,522.5731,0,0,0,
717,433.0779413320752,7.9005833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.2377,817.2104,907.44073,
718,233.08209218880828,7.9164615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,670.30206,534.1692,688.2108,0,0,0,
719,419.0986510500218,7.923065,,,,,,,,,,,0,0,0,1652.6619,1652.6619,1578.6761,773.4828,734.893,803.07666,940.0688,885.19763,880.8848,0,0,0,2490.6023,2221.488,2407.1367,
720,479.11956779665854,7.9583797,,,,,,,,,,,0,0,0,10859.77,10859.77,11255.182,2608.7815,2749.5576,2946.095,5492.7856,6278.357,6573.3813,7641.713,7030.5986,9262.186,5890.2734,5844.7046,6216.1084,
721,501.10156194889964,7.9587216,,,,,,,,,,,0,0,0,1400.362,1400.362,1505.0634,0,0,0,0,0,0,949.306,885.9816,1066.1346,0,0,0,
722,433.11420588794226,7.959045,,,,,,,,,,,0,0,0,14948.454,14948.454,16038.269,0,0,0,7894.323,8897.251,9492.2295,11270.712,10237.617,13567.598,8365.054,8025.6255,8885.618,
723,469.0908387537558,7.9595456,,,,,,,,,,,0,0,0,6004.539,6004.539,8064.6904,2161.0435,2190.3857,2626.2996,3539.6274,3912.1252,4458.1777,5090.8945,4763.9175,5746.5107,3957.4287,4067.9802,4256.5005,
724,529.0960680242224,7.961572,,,,,,,,,,,0,0,0,0,0,0,377.85458,388.33374,338.07422,0,0,0,0,0,0,0,0,0,
725,523.1458944116274,7.9616303,,,,,,,,,,,0,0,0,1255.9924,1255.9924,1234.9965,0,0,0,0,0,0,1008.549,850.0644,1156.697,0,0,0,
726,429.2131324396914,7.965094,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1325.3597,999.5757,1306.6487,0,0,0,0,0,0,
