row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_MeOH_t1_modified.mzXML Peak area,POS_MeOH_t2 _modified.mzXML Peak area,POS_MeOH_t3_modified.mzXML Peak area,POS_MAZ_21_t1_modified.mzXML Peak area,POS_MAZ_21_t2_modified.mzXML Peak area,POS_MAZ_21_t3_modified.mzXML Peak area,POS_MAZ_19_t1_modified.mzXML Peak area,POS_MAZ_19_t2_modified.mzXML Peak area,POS_MAZ_19_t3_modified.mzXML Peak area,POS_MAZ_18_t1_modified.mzXML Peak area,POS_MAZ_18_t2_modified.mzXML Peak area,POS_MAZ_18_t3_modified.mzXML Peak area,POS_MAZ_17_t1_modified.mzXML Peak area,POS_MAZ_17_t2_modified.mzXML Peak area,POS_MAZ_17_t3_modified.mzXML Peak area,POS_MAZ_16_t1_modified.mzXML Peak area,POS_MAZ_16_t2_modified.mzXML Peak area,POS_MAZ_16_t3_modified.mzXML Peak area,
842,215.070454042421,9.58385,,,,,,,,,,,0,0,0,0,0,0,0,0,0,349.1653,471.75977,477.33383,0,0,0,0,0,0,
843,207.06533895384635,9.592533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,647.2958,582.366,699.01227,553.7578,537.43176,480.76395,
844,258.5628322638903,9.609531,,,,,,,,,,,0,0,0,0,0,0,744.25195,816.65094,920.0289,843.5059,956.0989,1006.4603,0,0,0,0,0,0,
845,342.21662568622463,9.630334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,188.22113,197.11124,195.21245,0,0,0,0,0,0,
846,555.1859067075235,9.6456175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24528.209,20858.611,26150.932,0,0,0,
847,145.04972328081988,9.650683,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955.979,4051.8032,3767.7961,
848,317.5836882363794,9.651517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,344.5854,315.62997,334.63916,0,0,0,
849,325.1131445917733,9.651777,,,,,,,,,,,0,0,0,1411.042,1380.3093,1371.7772,0,0,0,1025.8726,989.24255,1000.08765,0,0,0,8377.013,7734.5117,7733.962,
850,596.1974475554102,9.653741,,,,,,,,,,,0,0,0,501.36646,407.56357,428.52664,0,0,0,495.28217,368.5587,402.01712,0,0,0,2518.051,2143.4517,2425.1914,
851,163.06021914538158,9.6565275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791.4257,1806.5104,1733.2584,
852,255.06532315681204,9.656571,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119.2766,1931.0492,2028.3346,
853,326.5891361989157,9.657361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1032.2865,975.1341,1148.5653,0,0,0,
854,601.1528830894571,9.661569,,,,,,,,,,,0,0,0,509.30722,423.2473,394.64322,0,0,0,451.05005,428.8456,441.38626,0,0,0,1785.5067,1785.2986,1930.4225,
855,457.2067573889224,9.6627,,,,,,,,,,,0,0,0,1395.5957,1233.9144,1199.6069,0,0,0,0,0,0,0,0,0,0,0,0,
856,574.1603114484878,9.663278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,187.1759,150.84097,197.98329,0,0,0,
857,309.06298951548604,9.665491,,,,,,,,,,,0,0,0,561.4967,438.0561,503.32812,0,0,0,421.9207,425.80264,463.76407,0,0,0,2364.4185,2487.1174,2672.6877,
858,577.1681306260076,9.669178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1952.4589,1829.2351,1892.9885,0,0,0,
859,489.13879153973477,9.67125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,192.97064,178.70232,180.57745,0,0,0,0,0,0,
860,573.1597845845381,9.6802225,,,,,,,,,,,0,0,0,361.4731,327.22504,274.84085,0,0,0,0,0,0,0,0,0,0,0,0,
861,835.2441415059311,9.686852,,,,,,,,,,,0,0,0,409.9395,790.0398,981.50525,0,0,0,351.92957,511.379,641.3088,165.31882,254.92831,362.53745,244.55336,316.2401,395.73862,
862,209.1536991926229,9.691829,,,,,,,,,,,0,0,0,1139.8711,1099.4282,1052.8428,0,0,0,0,0,0,0,0,0,960.3249,771.38324,868.8695,
863,213.18505517842075,9.738584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.81647,626.1587,480.3978,
864,233.21136391031652,9.750173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838.4587,809.6574,657.41,
865,215.20070273550309,9.756088,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.50696,721.9034,635.0161,
866,197.19007988780444,9.767888,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.9943,628.2769,515.5348,
867,727.2232800033089,9.774861,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,475.68463,408.5755,502.7969,0,0,0,
868,285.11234987021913,9.780739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,418.66687,335.41296,439.19757,0,0,0,
869,522.1608516200367,9.791284,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.25287,274.70444,289.07178,
870,524.1085881749018,9.797161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.3113,333.53668,325.6952,
871,527.1162521325232,9.797247,,,,,,,,,,,0,0,0,0,0,0,417.11646,405.43106,381.4133,339.3331,376.847,361.27942,0,0,0,1464.7286,1520.7418,1487.8146,
872,301.5632152360094,9.798629,,,,,,,,,,,0,0,0,368.17017,306.62793,296.97043,273.45117,259.56433,282.92557,165.57988,219.67792,207.80719,449.13763,510.01047,500.31256,1280.6412,1206.757,1261.8949,
873,505.13423028040927,9.798625,,,,,,,,,,,0,0,0,2912.4832,2607.2915,2281.5303,1862.0771,1737.401,1623.4191,1340.0006,1274.9592,1206.7175,3831.6226,3221.076,3753.919,13487.578,12492.569,11465.98,
874,587.2120935726159,9.8040285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1500.397,1328.0682,1657.6666,0,0,0,
875,293.5741983770967,9.808827,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.4728,293.04272,229.28305,
876,467.1549365994552,9.814979,,,,,,,,,,,0,0,0,200.7272,228.7265,227.03265,0,0,0,0,0,0,0,0,0,0,0,0,
877,627.2287262849876,9.826339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.4377,751.59125,756.88116,
878,556.1583572156311,9.844216,,,,,,,,,,,0,0,0,483.95453,502.82684,470.08804,0,0,0,0,0,0,0,0,0,0,0,0,
879,917.2864402540894,9.846906,,,,,,,,,,,0,0,0,0,0,0,413.28143,351.7315,390.15915,0,0,0,0,0,0,0,0,0,
880,595.1805873349722,9.8565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4482.293,3713.8516,4603.8022,0,0,0,
881,617.1628721485189,9.8565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,909.5917,838.50867,957.4816,0,0,0,
882,346.5865413322651,9.86245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,446.60495,429.7182,453.5513,0,0,0,
883,483.22256187949796,9.874211,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,255.71713,241.26913,370.1354,0,0,0,
884,267.05208127138695,9.888083,,,,,,,,,,,0,0,0,0,0,0,315.4716,322.15753,352.4672,0,0,0,0,0,0,0,0,0,
885,278.56003835511575,9.888083,,,,,,,,,,,0,0,0,0,0,0,470.42834,388.3343,430.0303,0,0,0,0,0,0,0,0,0,
886,477.13917562169416,9.888083,,,,,,,,,,,0,0,0,0,0,0,4662.995,4004.8044,4422.992,0,0,0,0,0,0,0,0,0,
887,499.12108078997994,9.888083,,,,,,,,,,,0,0,0,0,0,0,708.9586,657.90936,694.6384,0,0,0,0,0,0,0,0,0,
888,283.09635714207514,9.891811,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,579.80383,448.39862,530.2423,0,0,0,
889,371.2307243686439,9.925066,,,,,,,,,,,0,0,0,367.63718,362.06714,306.22226,301.8399,291.96988,383.81488,438.95953,349.35632,338.5296,294.80988,454.674,433.30884,390.26666,345.20926,275.27036,
890,507.21999704445244,9.93875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,204.68979,204.03941,338.49228,0,0,0,
891,485.23824695745725,9.944611,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,981.442,834.6197,1095.349,0,0,0,
892,191.14324945141342,9.944924,,,,,,,,,,,0,0,0,0,0,0,0,0,0,345.32626,288.90405,309.8437,0,0,0,1326.3973,1179.8837,1108.6604,
893,478.26506582431927,9.952628,,,,,,,,,,,0,0,0,0,0,0,0,0,0,307.6216,216.36417,240.26599,0,0,0,0,0,0,
894,465.1758240756794,9.956272,,,,,,,,,,,0,0,0,15875.67,14902.489,13771.184,0,0,0,2722.3308,2769.064,2589.4817,0,0,0,25120.951,23404.912,21693.963,
895,487.1576552111896,9.95825,,,,,,,,,,,0,0,0,917.5281,890.32623,946.7348,0,0,0,320.94925,320.35205,323.343,0,0,0,1185.2631,1136.5919,1248.8435,
896,929.344376490054,9.960934,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.10654,333.0051,331.46085,
897,752.213736041955,9.96705,,,,,,,,,,,0,0,0,539.3783,371.71472,494.22385,0,0,0,0,0,0,0,0,0,0,0,0,
898,585.1961126882561,9.967988,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,314.57397,254.38333,359.0305,0,0,0,
899,727.2232315843421,9.985616,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,785.13055,643.32983,821.807,0,0,0,
900,389.12313726800676,9.990701,,,,,,,,,,,0,0,0,378.96017,326.64664,325.62894,0,0,0,0,0,0,0,0,0,0,0,0,
901,498.7634593212219,9.993089,,,,,,,,,,,0,0,0,0,0,0,265.21484,245.31796,266.26718,0,0,0,0,0,0,0,0,0,
902,209.1538354331926,10.019279,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.9058,1359.382,1186.3854,
903,577.1682099371768,10.032306,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,195.46754,199.41925,194.0515,0,0,0,
904,311.07849158441394,10.052295,,,,,,,,,,,0,0,0,0,0,0,0,0,0,325.87512,377.2858,325.02704,0,0,0,0,0,0,
905,703.2235364224438,10.053845,,,,,,,,,,,0,0,0,2936.6301,2727.648,2446.5586,0,0,0,989.2742,1080.3849,1028.6938,0,0,0,9172.966,8574.085,8338.558,
906,371.0894006736003,10.054234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.29083,965.4044,1035.8743,
907,403.13895224260705,10.055779,,,,,,,,,,,0,0,0,1796.5186,1619.0613,1558.8876,0,0,0,2099.1794,2166.6318,2001.1777,0,0,0,621.2788,613.81915,592.4744,
908,565.1916637209875,10.056553,,,,,,,,,,,0,0,0,863.96716,760.7706,695.25195,0,0,0,988.48895,974.1254,882.45233,0,0,0,0,0,0,
909,595.1808857291489,10.085222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1967.137,1573.3479,2012.4854,0,0,0,
910,195.10136229473036,10.092594,,,,,,,,,,,0,0,0,0,0,0,581.87494,471.50906,571.5649,0,0,0,0,0,0,0,0,0,
911,527.1160969487559,10.097595,,,,,,,,,,,0,0,0,260.7641,217.37082,203.70885,394.66556,427.4866,377.70645,147.57103,175.4483,172.28416,771.6151,730.43726,794.80963,0,0,0,
912,505.1342180148728,10.098281,,,,,,,,,,,0,0,0,2415.623,2141.98,1878.6544,1999.5789,1745.0331,1634.1299,1039.7695,1028.3838,1005.9245,4586.762,3972.9626,4721.275,10795.146,9839.131,8861.581,
913,177.09102068075723,10.098489,,,,,,,,,,,0,0,0,0,0,0,413.38724,320.59216,420.19165,0,0,0,0,0,0,0,0,0,
914,301.56299676032836,10.103962,,,,,,,,,,,0,0,0,242.461,220.01886,202.4833,309.92685,275.58878,278.97446,0,0,0,605.8863,597.54346,655.8899,797.4486,741.6067,685.4453,
915,361.1283684794985,10.124538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.80365,496.52728,518.4469,
916,379.13906314885963,10.124538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563.267,1398.3345,1306.9957,
917,401.12082815828256,10.124538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.66266,783.91907,731.7479,
918,217.08599919261295,10.126203,,,,,,,,,,,0,0,0,0,0,0,681.4953,583.9142,670.7253,0,0,0,0,0,0,10653.595,9880.342,9641.525,
919,715.1868499040384,10.136411,,,,,,,,,,,0,0,0,428.3195,569.37854,562.70483,0,0,0,0,0,0,0,0,0,361.48682,375.70328,422.10242,
920,835.2448104522804,10.164281,,,,,,,,,,,0,0,0,212.8974,420.5605,487.35736,0,0,0,152.54999,269.3692,355.7847,0,0,0,0,0,0,
921,548.1607457711516,10.186666,,,,,,,,,,,0,0,0,0,0,0,480.0415,1062.6014,463.92282,0,0,0,0,0,0,0,0,0,
922,541.1707736596011,10.195842,,,,,,,,,,,0,0,0,108207.36,106205.55,101097.53,0,0,0,92991.95,97782.88,92279.88,0,0,0,106515.734,103480.016,99394.234,
923,1081.3329820105146,10.195842,,,,,,,,,,,0,0,0,1693.7659,1517.2906,1556.797,0,0,0,1356.4978,1392.7023,1342.7655,0,0,0,1703.2592,1514.9836,1559.1593,
924,560.144905320685,10.196455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,781.6175,957.12366,929.37305,0,0,0,751.6773,826.50397,846.3286,
925,203.17980255100113,10.196712,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1513.56,892.1704,1072.4956,0,0,0,
926,504.28032932258793,10.214299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,498.6012,358.94812,469.00272,0,0,0,
927,299.0680477376727,10.221028,,,,,,,,,,,0,0,0,1113.3499,1164.998,1097.7056,0,0,0,0,0,0,0,0,0,1133.2704,1157.6106,1222.1426,
928,287.05496973857754,10.232642,,,,,,,,,,,0,0,0,0,0,0,246.85172,231.1708,314.66653,0,0,0,157.01859,223.743,355.3131,0,0,0,
929,133.1014033772649,10.2591305,,,,,,,,,,,0,0,0,1029.1265,1033.2068,1051.444,0,0,0,0,0,0,0,0,0,498.49487,643.92584,543.38196,
930,257.0809390907996,10.261289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,611.73596,535.3431,649.39856,0,0,0,
931,191.14317423896077,10.264941,,,,,,,,,,,0,0,0,2089.0972,1892.8596,1892.9302,0,0,0,0,0,0,0,0,0,1165.517,1111.2494,1024.021,
932,209.1536778983876,10.270477,,,,,,,,,,,0,0,0,810.0982,665.56866,660.1524,0,0,0,0,0,0,0,0,0,0,0,0,
933,137.0962941276648,10.276938,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.50256,388.91602,383.95978,
934,563.1524390243198,10.279924,,,,,,,,,,,0,0,0,1454.4841,1578.1375,1639.4869,0,0,0,2327.4158,2222.7493,2426.412,0,0,0,1457.8655,1498.5934,1794.9122,
935,289.1071730306647,10.288638,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.8655,486.2556,409.63965,
936,581.1651523537671,10.2961445,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1083.7534,911.8147,1179.6011,0,0,0,
937,501.13992440000146,10.304189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,275.1231,273.80298,266.4467,0,0,0,0,0,0,
938,583.1807489995476,10.317722,,,,,,,,,,,0,0,0,396.75256,346.02316,445.88556,0,0,0,0,0,0,0,0,0,0,0,0,
939,499.16042174561653,10.321828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,339.80075,375.8604,367.76218,0,0,0,0,0,0,
940,411.1136039953594,10.352734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.0424,368.30176,353.77823,
941,682.1973375080348,10.352734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.9166,377.06857,356.30774,
942,475.1422813197847,10.352944,,,,,,,,,,,0,0,0,1319.5022,1286.8945,1119.864,0,0,0,0,0,0,0,0,0,0,0,0,
943,485.23819099138314,10.354739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,442.59753,310.22604,419.53995,0,0,0,
944,215.07037922045936,10.369458,,,,,,,,,,,0,0,0,465.09634,516.96246,442.998,0,0,0,206.67862,232.05577,205.05084,0,0,0,0,0,0,
945,548.1610239710413,10.434034,,,,,,,,,,,0,0,0,5197.3467,4483.7256,4409.327,0,0,0,298.26425,446.69464,341.77814,0,0,0,1267.4829,1085.1842,983.8431,
946,567.1345000893689,10.434817,,,,,,,,,,,0,0,0,429.5708,474.2892,439.4885,0,0,0,0,0,0,0,0,0,0,0,0,
947,469.24301192943045,10.448395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,458.0767,286.12048,410.64526,0,0,0,
948,468.15268891952536,10.464039,,,,,,,,,,,0,0,0,293.49863,225.38695,202.82094,0,0,0,0,0,0,0,0,0,0,0,0,
949,219.17446441850245,10.465894,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,500.33618,404.92322,526.813,0,0,0,
950,601.1919643785465,10.478936,,,,,,,,,,,0,0,0,179.30936,205.81757,195.88095,0,0,0,437.0622,454.06833,423.75952,0,0,0,823.3546,737.7977,685.7149,
951,504.2801788654295,10.489261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1394.9183,1121.9982,1183.1713,0,0,0,
952,347.17011186218565,10.491211,,,,,,,,,,,0,0,0,0,0,0,337.42166,271.37213,329.3366,0,0,0,0,0,0,0,0,0,
953,203.1796215635777,10.495155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,804.7576,571.6179,911.5565,0,0,0,
954,221.18994530339538,10.495155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,502.3532,401.62167,441.98322,0,0,0,
955,231.05003768049752,10.497028,,,,,,,,,,,0,0,0,0,0,0,728.3665,584.24475,677.8804,0,0,0,0,0,0,0,0,0,
956,382.20705757837186,10.497022,,,,,,,,,,,0,0,0,0,0,0,1176.8531,879.1628,1066.3495,0,0,0,0,0,0,0,0,0,
957,387.1624656599685,10.502839,,,,,,,,,,,0,0,0,0,0,0,755.12726,597.1869,766.3002,0,0,0,0,0,0,0,0,0,
958,389.12333575309503,10.503165,,,,,,,,,,,0,0,0,475.8318,411.1002,408.33603,0,0,0,288.03696,346.57623,286.92313,284.13782,195.09207,292.6779,0,0,0,
959,571.1812971371822,10.512243,,,,,,,,,,,0,0,0,2597.6787,2496.068,2441.2441,0,0,0,1192.932,1292.2413,1195.497,0,0,0,3425.7258,3249.0,3055.6812,
960,309.09716647083536,10.515805,,,,,,,,,,,0,0,0,975.6304,1007.8136,942.69934,0,0,0,1987.1052,1998.0168,1943.4565,0,0,0,0,0,0,
961,495.12637339280576,10.515864,,,,,,,,,,,0,0,0,453.6966,441.3571,397.0667,0,0,0,1214.1239,1189.0657,1234.8695,0,0,0,0,0,0,
962,593.1629340985077,10.516784,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.2578,267.09048,280.0565,
963,147.04407529110236,10.518761,,,,,,,,,,,0,0,0,1820.3169,1832.654,1786.9009,0,0,0,3314.168,2771.6138,2611.908,0,0,0,0,0,0,
964,490.1713476553173,10.521028,,,,,,,,,,,0,0,0,0,0,0,0,0,0,665.16425,621.22723,616.9075,0,0,0,0,0,0,
965,165.05467177804292,10.522401,,,,,,,,,,,0,0,0,320.96326,290.71683,276.17526,0,0,0,0,0,0,0,0,0,0,0,0,
966,615.2067447870917,10.553772,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,284.99802,191.59142,324.31708,0,0,0,
967,281.1365003545703,10.574094,,,,,,,,,,,0,0,0,0,0,0,0,0,0,603.2995,720.29315,645.9625,0,0,0,0,0,0,
968,221.5442690674341,10.58865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,888.914,760.3703,961.02185,0,0,0,
969,345.09699367947366,10.592548,,,,,,,,,,,0,0,0,279.74762,246.49696,278.40228,231.18933,217.05493,254.21548,198.23814,220.72916,193.85925,18278.875,15649.989,19048.195,644.4434,569.4059,587.2679,
970,362.1233309563408,10.594544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4693.9854,3922.5142,4331.453,0,0,0,
971,367.0787366610552,10.594544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3961.77,3699.4084,4091.0435,0,0,0,
972,525.1753721888266,10.594544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2130.4333,1622.1652,2126.749,0,0,0,
973,711.1683879300086,10.594544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,927.31445,688.71765,925.2283,0,0,0,
974,230.5496453285372,10.600389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,660.5972,634.57025,828.8574,0,0,0,
975,581.1651841390865,10.600389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,623.0379,527.40564,709.0905,0,0,0,
976,499.1601269202529,10.615522,,,,,,,,,,,0,0,0,431.73743,380.11212,394.6283,0,0,0,1140.7046,1191.8839,1115.1938,0,0,0,0,0,0,
977,477.17562945457365,10.6397085,,,,,,,,,,,0,0,0,533.9413,478.7565,486.23865,0,0,0,0,0,0,0,0,0,1077.6609,904.9836,891.5323,
978,315.04997500792643,10.647183,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,247.90648,207.82756,214.69595,0,0,0,
979,483.12629878040775,10.685566,,,,,,,,,,,0,0,0,215.84042,206.05804,193.60172,0,0,0,245.31606,274.47568,243.67732,0,0,0,0,0,0,
980,479.1490422230827,10.687038,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.8663,505.74066,525.04425,
981,583.1580026226908,10.687038,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.784,551.30383,581.3274,
982,240.07820018244377,10.688013,,,,,,,,,,,0,0,0,235.0824,222.67485,164.49905,0,0,0,426.63226,502.09314,434.92035,0,0,0,1648.6584,1540.3085,1566.9161,
983,461.1443895821168,10.691195,,,,,,,,,,,0,0,0,2113.396,1913.0249,1731.6537,821.58093,708.0888,719.28564,1574.6433,1577.6389,1477.9407,0,0,0,0,0,0,
984,539.1909180684942,10.694118,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,554.0563,468.7544,584.62885,0,0,0,
985,278.17862398715425,10.6986885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.8488,986.65247,779.9224,
986,835.2445567284732,10.708461,,,,,,,,,,,0,0,0,0,0,0,0,0,0,366.74615,534.6577,632.64557,0,0,0,0,0,0,
987,437.1001496466211,10.72367,,,,,,,,,,,0,0,0,293.37033,634.68353,766.29236,0,0,0,314.62946,475.86606,571.81445,0,0,0,0,0,0,
988,555.186090178899,10.7489395,,,,,,,,,,,0,0,0,0,0,0,816.3571,630.0023,798.6958,0,0,0,0,0,0,0,0,0,
989,502.26407392378457,10.752778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,383.68466,276.34296,280.4757,0,0,0,
990,485.23807025541356,10.758651,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,276.4287,242.5596,290.41937,0,0,0,
991,641.2438565426008,10.759742,,,,,,,,,,,0,0,0,651.43494,599.98645,547.3562,0,0,0,0,0,0,0,0,0,1783.6873,1490.5201,1485.4644,
992,340.09966850488735,10.763217,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.86049,226.02321,200.237,
993,503.1546926802762,10.785628,,,,,,,,,,,0,0,0,211.67139,136.51299,163.08926,0,0,0,0,0,0,0,0,0,0,0,0,
994,835.2448310632709,10.829189,,,,,,,,,,,0,0,0,482.91043,1958.411,1241.3508,0,0,0,376.76642,561.49304,619.2714,0,0,0,0,0,0,
995,351.89420451661914,10.8366165,,,,,,,,,,,0,0,0,0,0,0,304.67203,271.70892,361.49246,0,0,0,0,0,0,0,0,0,
996,351.55985695838757,10.864642,,,,,,,,,,,0,0,0,548.2095,447.8855,464.86414,487.98822,454.67148,623.95715,575.64594,566.26556,475.26855,499.175,504.05692,575.0559,0,0,0,
997,156.17459694692784,10.875828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,255.04688,208.23262,184.63272,0,0,0,
998,255.06553839660816,10.938545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.36392,390.74066,360.86078,
999,507.2197844611848,10.963378,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,392.38724,368.2218,437.44846,0,0,0,
1000,268.0782582047779,10.976167,,,,,,,,,,,0,0,0,445.91605,501.57312,443.60315,0,0,0,0,0,0,0,0,0,368.29297,401.6344,377.4897,
1001,498.1652927442219,10.979058,,,,,,,,,,,0,0,0,432.94867,420.59467,401.71014,0,0,0,0,0,0,0,0,0,295.54086,369.05237,300.83527,
1002,479.19130255365275,10.981422,,,,,,,,,,,0,0,0,54445.285,52447.54,49885.008,1296.9983,1068.5302,1135.915,10833.741,11168.259,10267.218,0,0,0,37926.08,35563.855,33936.87,
1003,957.3740215269853,10.984372,,,,,,,,,,,0,0,0,1198.8851,1017.94434,1044.677,0,0,0,0,0,0,0,0,0,0,0,0,
1004,501.17316551691835,10.986571,,,,,,,,,,,0,0,0,1955.2823,1979.7202,2138.9756,0,0,0,1170.4275,1105.1342,1193.2589,0,0,0,1812.9264,1799.3656,1961.003,
1005,288.5916509257045,10.990756,,,,,,,,,,,0,0,0,415.022,481.9199,471.69824,0,0,0,0,0,0,0,0,0,386.67017,454.44885,448.7556,
1006,485.23787578117253,10.998178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1121.6375,950.91797,1156.6553,0,0,0,
1007,240.0781978712017,11.025823,,,,,,,,,,,0,0,0,0,0,0,0,0,0,370.4451,401.18378,356.85248,0,0,0,1043.2408,1010.4557,936.1339,
1008,583.1579897582001,11.026349,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.69485,476.7614,467.16043,
1009,649.2180605799828,11.026349,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.74646,392.12357,340.2757,
1010,510.16316964670915,11.105026,,,,,,,,,,,0,0,0,431.08344,471.44266,358.87964,0,0,0,0,0,0,0,0,0,461.5365,451.86456,367.5729,
1011,917.2865708387263,11.113808,,,,,,,,,,,0,0,0,327.91815,317.84195,316.83954,0,0,0,0,0,0,0,0,0,250.17189,270.03302,273.18164,
1012,415.10226610391936,11.132983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,278.89355,297.52722,532.5234,0,0,0,
1013,499.16009368411665,11.150676,,,,,,,,,,,0,0,0,2435.0864,2196.2642,2021.5237,0,0,0,197.15392,215.60667,203.51665,0,0,0,1503.8235,1330.2506,1312.605,
1014,521.1425736545108,11.159934,,,,,,,,,,,0,0,0,165.3271,157.51492,161.25493,0,0,0,0,0,0,0,0,0,0,0,0,
